artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0248,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A006,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_006.csv,native_raw,text/csv,2270866,2026-08-17T17:02:30.956518+00:00,2026-08-17T17:02:31.022310+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0249,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A007,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_007.csv,native_raw,text/csv,2271615,2026-08-17T17:02:31.361250+00:00,2026-08-17T17:02:31.428648+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0250,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A008,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_008.csv,native_raw,text/csv,2270698,2026-08-17T17:02:31.760462+00:00,2026-08-17T17:02:31.827674+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0251,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A009,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_009.csv,native_raw,text/csv,2270465,2026-08-17T17:02:32.159303+00:00,2026-08-17T17:02:32.224811+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0252,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A010,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_010.csv,native_raw,text/csv,2269568,2026-08-17T17:02:32.553395+00:00,2026-08-17T17:02:32.620821+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0253,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A011,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_011.csv,native_raw,text/csv,2268531,2026-08-17T17:02:32.957358+00:00,2026-08-17T17:02:33.021402+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0254,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A012,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_012.csv,native_raw,text/csv,2269975,2026-08-17T17:02:33.359110+00:00,2026-08-17T17:02:33.425279+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0255,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A013,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_013.csv,native_raw,text/csv,2271366,2026-08-17T17:02:33.763310+00:00,2026-08-17T17:02:33.830408+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0256,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A014,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_014.csv,native_raw,text/csv,2268416,2026-08-17T17:02:34.164752+00:00,2026-08-17T17:02:34.231349+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0257,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A015,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_015.csv,native_raw,text/csv,2269350,2026-08-17T17:02:34.561355+00:00,2026-08-17T17:02:34.628437+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0258,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A016,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_016.csv,native_raw,text/csv,2268733,2026-08-17T17:02:34.961379+00:00,2026-08-17T17:02:35.032489+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0259,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A017,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_017.csv,native_raw,text/csv,2268524,2026-08-17T17:02:35.357199+00:00,2026-08-17T17:02:35.428596+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0260,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A018,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_018.csv,native_raw,text/csv,2267342,2026-08-17T17:02:35.866290+00:00,2026-08-17T17:02:35.934151+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0261,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A019,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_019.csv,native_raw,text/csv,2266948,2026-08-17T17:02:36.266232+00:00,2026-08-17T17:02:36.336655+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0262,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A020,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_020.csv,native_raw,text/csv,2268767,2026-08-17T17:02:36.658433+00:00,2026-08-17T17:02:36.726205+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0263,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A021,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_021.csv,native_raw,text/csv,2267968,2026-08-17T17:02:37.064784+00:00,2026-08-17T17:02:37.133672+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0264,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A022,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_022.csv,native_raw,text/csv,2270010,2026-08-17T17:02:37.462144+00:00,2026-08-17T17:02:37.527986+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0265,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A023,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_023.csv,native_raw,text/csv,2267843,2026-08-17T17:02:37.863721+00:00,2026-08-17T17:02:37.930243+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0266,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A024,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_024.csv,native_raw,text/csv,2269303,2026-08-17T17:02:38.264524+00:00,2026-08-17T17:02:38.332396+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0267,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A025,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_025.csv,native_raw,text/csv,2266939,2026-08-17T17:02:38.665386+00:00,2026-08-17T17:02:38.728984+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0268,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A026,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_026.csv,native_raw,text/csv,2265856,2026-08-17T17:02:39.062990+00:00,2026-08-17T17:02:39.130955+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0269,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A027,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_027.csv,native_raw,text/csv,2266678,2026-08-17T17:02:39.467293+00:00,2026-08-17T17:02:39.534603+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0270,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A028,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_028.csv,native_raw,text/csv,2266146,2026-08-17T17:02:39.868135+00:00,2026-08-17T17:02:39.930711+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0271,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A029,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_029.csv,native_raw,text/csv,2265260,2026-08-17T17:02:40.265942+00:00,2026-08-17T17:02:40.333678+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0272,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A030,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_030.csv,native_raw,text/csv,2268267,2026-08-17T17:02:40.668397+00:00,2026-08-17T17:02:40.739926+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0273,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A031,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_031.csv,native_raw,text/csv,2267992,2026-08-17T17:02:41.168602+00:00,2026-08-17T17:02:41.239881+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0274,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A032,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_032.csv,native_raw,text/csv,2267433,2026-08-17T17:02:41.567118+00:00,2026-08-17T17:02:41.640453+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0275,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A033,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_033.csv,native_raw,text/csv,2267047,2026-08-17T17:02:41.964055+00:00,2026-08-17T17:02:42.033569+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0276,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A034,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_034.csv,native_raw,text/csv,2266174,2026-08-17T17:02:42.365876+00:00,2026-08-17T17:02:42.437593+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0277,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A035,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_035.csv,native_raw,text/csv,2265289,2026-08-17T17:02:42.768596+00:00,2026-08-17T17:02:42.834590+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0278,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A036,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_036.csv,native_raw,text/csv,2266765,2026-08-17T17:02:43.174964+00:00,2026-08-17T17:02:43.243474+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0279,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A037,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_037.csv,native_raw,text/csv,2265490,2026-08-17T17:02:43.572767+00:00,2026-08-17T17:02:43.641570+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0280,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A038,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_038.csv,native_raw,text/csv,2265866,2026-08-17T17:02:43.966070+00:00,2026-08-17T17:02:44.038505+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0281,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A039,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_039.csv,native_raw,text/csv,2266230,2026-08-17T17:02:44.369057+00:00,2026-08-17T17:02:44.439351+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0282,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A040,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_040.csv,native_raw,text/csv,2263532,2026-08-17T17:02:44.775585+00:00,2026-08-17T17:02:44.845437+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0283,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A041,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_041.csv,native_raw,text/csv,2262403,2026-08-17T17:02:45.168848+00:00,2026-08-17T17:02:45.236817+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0284,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A042,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_042.csv,native_raw,text/csv,2262948,2026-08-17T17:02:45.578383+00:00,2026-08-17T17:02:45.650284+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0285,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A043,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_043.csv,native_raw,text/csv,2261085,2026-08-17T17:02:45.975112+00:00,2026-08-17T17:02:46.044451+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0286,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A044,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_044.csv,native_raw,text/csv,2263253,2026-08-17T17:02:46.470091+00:00,2026-08-17T17:02:46.537621+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0287,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A045,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_045.csv,native_raw,text/csv,2263519,2026-08-17T17:02:46.872288+00:00,2026-08-17T17:02:46.936753+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0288,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A046,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_046.csv,native_raw,text/csv,2263488,2026-08-17T17:02:47.278602+00:00,2026-08-17T17:02:47.347757+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0289,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A047,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_047.csv,native_raw,text/csv,2260981,2026-08-17T17:02:47.678931+00:00,2026-08-17T17:02:47.747039+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0290,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A048,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_048.csv,native_raw,text/csv,2259931,2026-08-17T17:02:48.073365+00:00,2026-08-17T17:02:48.148943+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0291,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A049,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_049.csv,native_raw,text/csv,2262359,2026-08-17T17:02:48.478079+00:00,2026-08-17T17:02:48.545866+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0292,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A050,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_050.csv,native_raw,text/csv,2261201,2026-08-17T17:02:48.878676+00:00,2026-08-17T17:02:48.948891+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0293,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A051,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_051.csv,native_raw,text/csv,2264007,2026-08-17T17:02:49.275979+00:00,2026-08-17T17:02:49.343222+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0294,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A052,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_052.csv,native_raw,text/csv,2262316,2026-08-17T17:02:49.675029+00:00,2026-08-17T17:02:49.742031+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0295,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A053,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_053.csv,native_raw,text/csv,2261927,2026-08-17T17:02:50.075125+00:00,2026-08-17T17:02:50.146271+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0296,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A054,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_054.csv,native_raw,text/csv,2265305,2026-08-17T17:02:50.577210+00:00,2026-08-17T17:02:50.640542+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0297,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A055,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_055.csv,native_raw,text/csv,2264338,2026-08-17T17:02:50.982828+00:00,2026-08-17T17:02:51.050753+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0298,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A056,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_056.csv,native_raw,text/csv,2265219,2026-08-17T17:02:51.378861+00:00,2026-08-17T17:02:51.445128+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0299,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A057,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_057.csv,native_raw,text/csv,2262566,2026-08-17T17:02:51.777198+00:00,2026-08-17T17:02:51.845849+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0300,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A058,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_058.csv,native_raw,text/csv,2261011,2026-08-17T17:02:52.183573+00:00,2026-08-17T17:02:52.252966+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0301,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A059,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_059.csv,native_raw,text/csv,2261673,2026-08-17T17:02:52.585159+00:00,2026-08-17T17:02:52.651287+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0302,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A060,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_060.csv,native_raw,text/csv,2262768,2026-08-17T17:02:52.980847+00:00,2026-08-17T17:02:53.043224+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0303,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A061,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_061.csv,native_raw,text/csv,2263454,2026-08-17T17:02:53.386195+00:00,2026-08-17T17:02:53.454912+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0304,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A062,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_062.csv,native_raw,text/csv,2262156,2026-08-17T17:02:53.783982+00:00,2026-08-17T17:02:53.850499+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0305,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A063,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_063.csv,native_raw,text/csv,2262429,2026-08-17T17:02:54.180693+00:00,2026-08-17T17:02:54.245918+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0306,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A064,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_064.csv,native_raw,text/csv,2262861,2026-08-17T17:02:54.585163+00:00,2026-08-17T17:02:54.652946+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0307,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A065,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_065.csv,native_raw,text/csv,2259922,2026-08-17T17:02:54.990863+00:00,2026-08-17T17:02:55.058150+00:00,PicoScopeService,,true,No content hash is used as an operational gate
